item_a,item_b,cooc_count,support,conf_a_to_b,conf_b_to_a
5.02127E+12,9.34263E+12,19,2.494462948691523e-05,0.004684418145956607,0.014937106918238994
6.25165E+12,7.64015E+12,19,2.494462948691523e-05,0.013370865587614356,0.0012920775246514791
5.70219E+12,8.9013E+12,19,2.494462948691523e-05,0.004021164021164021,0.0024418455211412415
7.40985E+11,9.34263E+12,19,2.494462948691523e-05,0.005558806319485079,0.014937106918238994
6.09789E+11,8.69958E+12,19,2.494462948691523e-05,0.0060260069774817635,0.002758020031934969
6.25111E+12,9.32361E+12,19,2.494462948691523e-05,0.0012691202992452075,0.01592623637887678
5.01006E+12,5.31009E+12,19,2.494462948691523e-05,0.015422077922077922,0.0020496224379719526
6.19202E+12,9.32361E+12,19,2.494462948691523e-05,0.004733432984554061,0.01592623637887678
7.64014E+12,8.90111E+12,19,2.494462948691523e-05,0.016006739679865205,0.0011790989201936205
8.90605E+12,9.5011E+12,19,2.494462948691523e-05,0.005812174977057204,0.0033922513836814857
6.08786E+11,7.32184E+12,19,2.494462948691523e-05,0.007387247278382581,0.0017529292370144847
6.2516E+12,6.28127E+12,19,2.494462948691523e-05,0.0017694170236543117,0.004617253948967193
8.01689E+12,8.6802E+12,19,2.494462948691523e-05,0.006006955422067657,0.002640722724113968
4.00993E+12,4.04885E+12,19,2.494462948691523e-05,0.0015822784810126582,0.009125840537944284
6.02402E+12,6.28127E+12,19,2.494462948691523e-05,0.0032809532032464167,0.004617253948967193
1137,8.90111E+12,19,2.494462948691523e-05,0.015548281505728314,0.0011790989201936205
1137,2707,19,2.494462948691523e-05,0.015548281505728314,0.013899049012435992
4.26061E+12,6.09789E+11,19,2.494462948691523e-05,0.016740088105726872,0.0060260069774817635
3.76032E+12,8.43657E+12,19,2.494462948691523e-05,0.011432009626955475,0.015297906602254429
1079,6.02402E+12,19,2.494462948691523e-05,0.012297734627831715,0.0032809532032464167
6.08786E+11,9.5011E+12,19,2.494462948691523e-05,0.007387247278382581,0.0033922513836814857
5.06012E+12,5.31009E+12,19,2.494462948691523e-05,0.008683729433272395,0.0020496224379719526
6.19202E+12,7.64014E+12,19,2.494462948691523e-05,0.004733432984554061,0.016006739679865205
6.26016E+12,9.5011E+12,19,2.494462948691523e-05,0.006371562709590879,0.0033922513836814857
5.02127E+12,8.68114E+12,19,2.494462948691523e-05,0.004684418145956607,0.008493518104604381
5.02305E+12,6.26115E+12,19,2.494462948691523e-05,0.003724759851009606,0.0024771838331160367
5.90221E+12,8.5251E+11,19,2.494462948691523e-05,0.005332584900364861,0.007047477744807121
4.26022E+12,8.6802E+12,19,2.494462948691523e-05,0.012743125419181758,0.002640722724113968
7.40985E+11,A00096,19,2.494462948691523e-05,0.005558806319485079,0.002303588748787585
8.42565E+12,9.504E+12,19,2.494462948691523e-05,0.0158465387823186,0.0009285051067780873
6.21227E+12,8.69957E+12,19,2.494462948691523e-05,0.017025089605734768,0.001166216547999018
3.59445E+12,6.02402E+12,19,2.494462948691523e-05,0.006520247083047358,0.0032809532032464167
3.58291E+12,A000482,19,2.494462948691523e-05,0.0008702422937754775,0.007993268826251577
5.00046E+12,5458,19,2.494462948691523e-05,0.0029789902790843524,0.012969283276450512
5.06054E+12,A00096,19,2.494462948691523e-05,0.006949524506217996,0.002303588748787585
8.90111E+12,9.32361E+12,19,2.494462948691523e-05,0.0011790989201936205,0.01592623637887678
4.82001E+12,6.19202E+12,19,2.494462948691523e-05,0.012549537648612946,0.004733432984554061
5.02614E+12,8.90114E+12,19,2.494462948691523e-05,0.004382929642445213,0.007518796992481203
5395,9.504E+12,19,2.494462948691523e-05,0.017907634307257305,0.0009285051067780873
6.26115E+12,9.40309E+12,19,2.494462948691523e-05,0.0024771838331160367,0.006401617250673854
1.99001E+11,6.28127E+12,19,2.494462948691523e-05,0.0029780564263322882,0.004617253948967193
4.823E+12,7.64014E+12,19,2.494462948691523e-05,0.0021879318286503915,0.016006739679865205
8.6802E+12,8.71853E+12,19,2.494462948691523e-05,0.002640722724113968,0.0095
3.70542E+12,8.00266E+12,19,2.494462948691523e-05,0.006709039548022599,0.010292524377031419
6.25116E+12,8.51903E+11,19,2.494462948691523e-05,0.0010425812115891133,0.004845702626880897
5.90672E+12,8.69957E+12,19,2.494462948691523e-05,0.01282051282051282,0.001166216547999018
4.03157E+12,6.25159E+12,19,2.494462948691523e-05,0.0018364585346994007,0.005352112676056338
6.2911E+12,8.43657E+12,19,2.494462948691523e-05,0.0005704335294824067,0.015297906602254429
5.06021E+12,5.94471E+12,19,2.494462948691523e-05,0.002295240396230974,0.012467191601049869
5.01273E+12,6.26115E+12,19,2.494462948691523e-05,0.005296905492054642,0.0024771838331160367
8.69972E+12,8.9013E+12,19,2.494462948691523e-05,0.005088377075522228,0.0024418455211412415
6.22103E+12,7.32184E+12,19,2.494462948691523e-05,0.01025364274150027,0.0017529292370144847
2759,6.25188E+12,19,2.494462948691523e-05,0.006886553098948894,0.0007813463831887157
4.04885E+12,8.00266E+12,19,2.494462948691523e-05,0.009125840537944284,0.010292524377031419
6.09789E+11,8.51903E+11,19,2.494462948691523e-05,0.0060260069774817635,0.004845702626880897
6.223E+12,6.25187E+12,19,2.494462948691523e-05,0.005466052934407365,0.003106605624591236
3.58291E+12,8.68114E+12,19,2.494462948691523e-05,0.0008702422937754775,0.008493518104604381
4.82001E+12,9.5011E+12,19,2.494462948691523e-05,0.012549537648612946,0.0033922513836814857
4.823E+12,7.79629E+12,19,2.494462948691523e-05,0.0021879318286503915,0.0056229653743711154
5.06054E+12,6.19202E+12,19,2.494462948691523e-05,0.006949524506217996,0.004733432984554061
5.39119E+12,6.2911E+12,19,2.494462948691523e-05,0.016006739679865205,0.0005704335294824067
5.01273E+12,8.68076E+12,19,2.494462948691523e-05,0.005296905492054642,0.007276905400229797
4.82301E+12,9.5011E+12,19,2.494462948691523e-05,0.006233595800524934,0.0033922513836814857
8.69793E+12,A000482,19,2.494462948691523e-05,0.005019815059445178,0.007993268826251577
5.00016E+12,A00096,19,2.494462948691523e-05,0.00815450643776824,0.002303588748787585
5.02127E+12,9.00873E+12,19,2.494462948691523e-05,0.004684418145956607,0.0050518479127891515
4.01934E+12,8.69957E+12,19,2.494462948691523e-05,0.017625231910946195,0.001166216547999018
6.09789E+11,8.71555E+12,19,2.494462948691523e-05,0.0060260069774817635,0.0064868555821099355
5.00035E+12,6.02402E+12,19,2.494462948691523e-05,0.007011070110701107,0.0032809532032464167
6.08786E+11,6.2811E+12,19,2.494462948691523e-05,0.007387247278382581,0.0027867409797594604
4.82301E+12,8.43523E+12,19,2.494462948691523e-05,0.006233595800524934,0.009073543457497613
6.22103E+12,8.47E+12,19,2.494462948691523e-05,0.01025364274150027,0.004764292878635908
5.90765E+12,6.19202E+12,19,2.494462948691523e-05,0.005388542257515599,0.004733432984554061
4.82301E+12,8.90604E+12,18,2.3631754250761797e-05,0.005905511811023622,0.005978080371969445
6.21517E+12,7.32184E+12,18,2.3631754250761797e-05,0.004203643157403083,0.0016606698034874066
4.00993E+12,5121,18,2.3631754250761797e-05,0.0014990006662225182,0.00816326530612245
6.25116E+12,9.32361E+12,18,2.3631754250761797e-05,0.000987708516242318,0.015088013411567477
6.25106E+12,6.25187E+12,18,2.3631754250761797e-05,0.0037672666387609877,0.0029431000654022237
3.58291E+12,8.68013E+12,18,2.3631754250761797e-05,0.0008244400677872945,0.008691453404152583
6.09789E+11,8.43702E+12,18,2.3631754250761797e-05,0.005708848715509039,0.006183442116111302
4.82301E+12,8.9061E+12,18,2.3631754250761797e-05,0.005905511811023622,0.00716275368085953
1069,5.90672E+12,18,2.3631754250761797e-05,0.000829263798028195,0.012145748987854251
6.28128E+12,Auto-26,18,2.3631754250761797e-05,0.00406871609403255,0.0026015320132967193
4.86E+12,6.25111E+12,18,2.3631754250761797e-05,0.016775396085740912,0.0012023244940217754
5.02127E+12,5.90221E+12,18,2.3631754250761797e-05,0.004437869822485207,0.005051922537187763
8.6802E+12,8.69983E+12,18,2.3631754250761797e-05,0.002501737317581654,0.00811176205497972
5.94471E+12,6.28126E+12,18,2.3631754250761797e-05,0.011811023622047244,0.003437738731856379
5.01262E+12,Auto-47,18,2.3631754250761797e-05,0.0016877637130801688,0.00703125
4.10448E+12,8.68208E+12,18,2.3631754250761797e-05,0.003237410071942446,0.006998444790046656
3.80009E+12,6.28126E+12,18,2.3631754250761797e-05,0.004553503668100177,0.003437738731856379
4.03157E+12,8.01689E+12,18,2.3631754250761797e-05,0.0017398028223468006,0.00569079987353778
4.823E+12,5.29093E+12,18,2.3631754250761797e-05,0.0020727775218793184,0.011658031088082901
5.00017E+12,5.01012E+12,18,2.3631754250761797e-05,0.012996389891696752,0.013803680981595092
6.02402E+12,6.28126E+12,18,2.3631754250761797e-05,0.003108271455707132,0.003437738731856379
3.59445E+12,8.90112E+12,18,2.3631754250761797e-05,0.0061770761839396015,0.002518186905428092
4.02268E+12,8.02381E+12,18,2.3631754250761797e-05,0.002050113895216401,0.00980392156862745
3.76032E+12,8.6802E+12,18,2.3631754250761797e-05,0.010830324909747292,0.002501737317581654
4.26012E+12,5.05557E+12,18,2.3631754250761797e-05,0.0013256738842244808,0.011904761904761904
5.28301E+12,5.90765E+12,18,2.3631754250761797e-05,0.0140625,0.005104934770277935
5.01273E+12,8.90606E+12,18,2.3631754250761797e-05,0.005018120992472818,0.0033308660251665434
5.01273E+12,8.90409E+12,18,2.3631754250761797e-05,0.005018120992472818,0.0037151702786377707
4.03157E+12,8.71555E+12,18,2.3631754250761797e-05,0.0017398028223468006,0.006145442130419939
A00096,Auto-129,18,2.3631754250761797e-05,0.0021823472356935015,0.00641025641025641
3.80009E+12,8.69953E+12,18,2.3631754250761797e-05,0.004553503668100177,0.005141388174807198
8.90146E+12,9.5011E+12,18,2.3631754250761797e-05,0.00482573726541555,0.0032137118371719335
6.28127E+12,Auto-26,18,2.3631754250761797e-05,0.004374240583232078,0.0026015320132967193
5395,6.25188E+12,18,2.3631754250761797e-05,0.016965127238454288,0.000740222889336678
5.94473E+12,6.02402E+12,18,2.3631754250761797e-05,0.004310344827586207,0.003108271455707132
8.01371E+12,9.504E+12,18,2.3631754250761797e-05,0.008294930875576038,0.0008796364169476617
8.43604E+12,8.68208E+12,18,2.3631754250761797e-05,0.004578987534978377,0.006998444790046656
6.02402E+12,Auto-26,18,2.3631754250761797e-05,0.003108271455707132,0.0026015320132967193
6.28515E+12,8.69957E+12,18,2.3631754250761797e-05,0.008595988538681949,0.00110483672968328
3.58291E+12,7.02686E+11,18,2.3631754250761797e-05,0.0008244400677872945,0.01282051282051282
9.32361E+12,9.504E+12,18,2.3631754250761797e-05,0.015088013411567477,0.0008796364169476617
3.59654E+12,9.32361E+12,18,2.3631754250761797e-05,0.003807911994922784,0.015088013411567477
10204,7.64015E+12,18,2.3631754250761797e-05,0.015943312666076175,0.0012240734444066645
3.80023E+12,8.9061E+12,18,2.3631754250761797e-05,0.012228260869565218,0.00716275368085953
5121,6.25301E+12,18,2.3631754250761797e-05,0.00816326530612245,0.007662835249042145
6.223E+12,Auto-26,18,2.3631754250761797e-05,0.005178365937859608,0.0026015320132967193
5.06041E+12,8.68013E+12,18,2.3631754250761797e-05,0.007722007722007722,0.008691453404152583
4.03157E+12,5395,18,2.3631754250761797e-05,0.0017398028223468006,0.016965127238454288
5.31009E+12,6009,18,2.3631754250761797e-05,0.001941747572815534,0.011944260119442602
6.25115E+12,8.90604E+12,18,2.3631754250761797e-05,0.0029320736276266493,0.005978080371969445
5458,6.2516E+12,18,2.3631754250761797e-05,0.012286689419795221,0.0016762898118830322
3.59654E+12,9.34263E+12,18,2.3631754250761797e-05,0.003807911994922784,0.014150943396226415
6.26115E+12,Auto-129,18,2.3631754250761797e-05,0.002346805736636245,0.00641025641025641
5.06021E+12,6.76195E+11,18,2.3631754250761797e-05,0.002174438270113554,0.013856812933025405
5.29093E+12,6.2516E+12,18,2.3631754250761797e-05,0.011658031088082901,0.0016762898118830322
5.01262E+12,5.06054E+12,18,2.3631754250761797e-05,0.0016877637130801688,0.006583760058522311
8.01371E+12,8.68013E+12,18,2.3631754250761797e-05,0.008294930875576038,0.008691453404152583
3.80023E+12,6.2516E+12,18,2.3631754250761797e-05,0.012228260869565218,0.0016762898118830322
5.01262E+12,8.71853E+12,18,2.3631754250761797e-05,0.0016877637130801688,0.009
6.25301E+12,6.2811E+12,18,2.3631754250761797e-05,0.007662835249042145,0.0026400704018773834
4.26059E+12,7.32184E+12,18,2.3631754250761797e-05,0.01021566401816118,0.0016606698034874066
3.85034E+12,4.10448E+12,18,2.3631754250761797e-05,0.008579599618684462,0.003237410071942446
1066,6.25188E+12,18,2.3631754250761797e-05,0.01768172888015717,0.000740222889336678
6.02402E+12,6.28128E+12,18,2.3631754250761797e-05,0.003108271455707132,0.00406871609403255
6.09789E+11,6.25187E+12,18,2.3631754250761797e-05,0.005708848715509039,0.0029431000654022237
5.90765E+12,6.09789E+11,18,2.3631754250761797e-05,0.005104934770277935,0.005708848715509039
6.19202E+12,7.40985E+11,18,2.3631754250761797e-05,0.004484304932735426,0.0052662375658279695
5.02614E+12,6.25301E+12,18,2.3631754250761797e-05,0.004152249134948097,0.007662835249042145
6.26013E+12,8.90111E+12,18,2.3631754250761797e-05,0.016651248843663275,0.001117041082288693
5.06021E+12,8.71555E+12,18,2.3631754250761797e-05,0.002174438270113554,0.006145442130419939
8.5251E+11,8.69958E+12,18,2.3631754250761797e-05,0.0066765578635014835,0.00261286108288576
6.2516E+12,8.43702E+12,18,2.3631754250761797e-05,0.0016762898118830322,0.006183442116111302
3.59445E+12,5.00017E+12,18,2.3631754250761797e-05,0.0061770761839396015,0.012996389891696752
6.35798E+11,8.69957E+12,18,2.3631754250761797e-05,0.013878180416345412,0.00110483672968328
8.5251E+11,8.68208E+12,18,2.3631754250761797e-05,0.0066765578635014835,0.006998444790046656
5.05557E+12,6.25187E+12,18,2.3631754250761797e-05,0.011904761904761904,0.0029431000654022237
4.823E+12,8.90604E+12,18,2.3631754250761797e-05,0.0020727775218793184,0.005978080371969445
4.00173E+12,4.823E+12,18,2.3631754250761797e-05,0.006802721088435374,0.0020727775218793184
126,6.2516E+12,18,2.3631754250761797e-05,0.013138686131386862,0.0016762898118830322
5.06023E+12,6.02402E+12,18,2.3631754250761797e-05,0.004598875830352581,0.003108271455707132
3.70542E+12,8.69968E+12,18,2.3631754250761797e-05,0.006355932203389831,0.0037609694943585457
3.80009E+12,4.10448E+12,18,2.3631754250761797e-05,0.004553503668100177,0.003237410071942446
5121,Auto-26,18,2.3631754250761797e-05,0.00816326530612245,0.0026015320132967193
7.40985E+11,8.6802E+12,18,2.3631754250761797e-05,0.0052662375658279695,0.002501737317581654
4.82014E+12,8.5251E+11,18,2.3631754250761797e-05,0.010714285714285714,0.0066765578635014835
5.9064E+12,6.2911E+12,18,2.3631754250761797e-05,0.016651248843663275,0.0005404107121412273
5.00035E+12,8.90606E+12,18,2.3631754250761797e-05,0.006642066420664207,0.0033308660251665434
6.22103E+12,A00096,18,2.3631754250761797e-05,0.009713977334052886,0.0021823472356935015
6.19241E+12,8.69957E+12,18,2.3631754250761797e-05,0.017509727626459144,0.00110483672968328
8.90111E+12,8.9061E+12,18,2.3631754250761797e-05,0.001117041082288693,0.00716275368085953
8.47E+12,8.9061E+12,18,2.3631754250761797e-05,0.004513540621865597,0.00716275368085953
6.28126E+12,8.9013E+12,18,2.3631754250761797e-05,0.003437738731856379,0.0023133273358180184
3.6648E+12,4.03157E+12,18,2.3631754250761797e-05,0.017424975798644726,0.0017398028223468006
5.06021E+12,5.70219E+12,18,2.3631754250761797e-05,0.002174438270113554,0.0038095238095238095
5.01262E+12,7.64014E+12,18,2.3631754250761797e-05,0.0016877637130801688,0.015164279696714406
6.25111E+12,6.2851E+12,18,2.3631754250761797e-05,0.0012023244940217754,0.015665796344647518
4.823E+12,9.34263E+12,18,2.3631754250761797e-05,0.0020727775218793184,0.014150943396226415
5.94474E+12,8.69972E+12,18,2.3631754250761797e-05,0.0052863436123348016,0.0048205677557579
6.25187E+12,7.40985E+11,18,2.3631754250761797e-05,0.0029431000654022237,0.0052662375658279695
1090,5.06021E+12,18,2.3631754250761797e-05,0.014729950900163666,0.002174438270113554
4.82001E+12,6.2811E+12,18,2.3631754250761797e-05,0.011889035667107,0.0026400704018773834
4.26022E+12,7.32184E+12,18,2.3631754250761797e-05,0.012072434607645875,0.0016606698034874066
5.06054E+12,8.69958E+12,18,2.3631754250761797e-05,0.006583760058522311,0.00261286108288576
1079,5.94473E+12,18,2.3631754250761797e-05,0.011650485436893204,0.004310344827586207
1137,8.68088E+12,18,2.3631754250761797e-05,0.014729950900163666,0.006430868167202572
6.19202E+12,6.28515E+12,18,2.3631754250761797e-05,0.004484304932735426,0.008595988538681949
6.22103E+12,8.69958E+12,18,2.3631754250761797e-05,0.009713977334052886,0.00261286108288576
5.02305E+12,8.01371E+12,18,2.3631754250761797e-05,0.0035287198588512055,0.008294930875576038
3.58291E+12,6.21227E+12,18,2.3631754250761797e-05,0.0008244400677872945,0.016129032258064516
5.06041E+12,8.90114E+12,18,2.3631754250761797e-05,0.007722007722007722,0.007123070834982192
3.80009E+12,5.00016E+12,18,2.3631754250761797e-05,0.004553503668100177,0.007725321888412017
5.00016E+12,6.2516E+12,18,2.3631754250761797e-05,0.007725321888412017,0.0016762898118830322
3.87268E+12,4.82001E+12,18,2.3631754250761797e-05,0.006925740669488265,0.011889035667107
8.6802E+12,8.90605E+12,18,2.3631754250761797e-05,0.002501737317581654,0.005506271030896299
3.70542E+12,5.01273E+12,18,2.3631754250761797e-05,0.006355932203389831,0.005018120992472818
5.06021E+12,6.28128E+12,18,2.3631754250761797e-05,0.002174438270113554,0.00406871609403255
5.06021E+12,8.90146E+12,18,2.3631754250761797e-05,0.002174438270113554,0.00482573726541555
6.28127E+12,8.69983E+12,18,2.3631754250761797e-05,0.004374240583232078,0.00811176205497972
4.26012E+12,8.42565E+12,18,2.3631754250761797e-05,0.0013256738842244808,0.015012510425354461
6.28515E+12,Auto-26,18,2.3631754250761797e-05,0.008595988538681949,0.0026015320132967193
5.02127E+12,8.43702E+12,18,2.3631754250761797e-05,0.004437869822485207,0.006183442116111302
9.35065E+12,9.504E+12,18,2.3631754250761797e-05,0.014354066985645933,0.0008796364169476617
5.90017E+12,6.2516E+12,18,2.3631754250761797e-05,0.00787746170678337,0.0016762898118830322
8.71924E+12,9.504E+12,18,2.3631754250761797e-05,0.015424164524421594,0.0008796364169476617
3.59446E+12,8.69958E+12,18,2.3631754250761797e-05,0.009216589861751152,0.00261286108288576
7.79629E+12,8.01371E+12,18,2.3631754250761797e-05,0.005327019828351583,0.008294930875576038
6.28127E+12,9.5011E+12,18,2.3631754250761797e-05,0.004374240583232078,0.0032137118371719335
3.70542E+12,8.68088E+12,18,2.3631754250761797e-05,0.006355932203389831,0.006430868167202572
4.00993E+12,4.82001E+12,18,2.3631754250761797e-05,0.0014990006662225182,0.011889035667107
6.118E+12,6.25187E+12,18,2.3631754250761797e-05,0.007159904534606206,0.0029431000654022237
5.70219E+12,Auto-129,18,2.3631754250761797e-05,0.0038095238095238095,0.00641025641025641
4.26059E+12,9.504E+12,18,2.3631754250761797e-05,0.01021566401816118,0.0008796364169476617
4.82001E+12,4.823E+12,18,2.3631754250761797e-05,0.011889035667107,0.0020727775218793184
6.28127E+12,7.32184E+12,18,2.3631754250761797e-05,0.004374240583232078,0.0016606698034874066
5.01262E+12,Auto-129,18,2.3631754250761797e-05,0.0016877637130801688,0.00641025641025641
4.03157E+12,8.6001E+12,18,2.3631754250761797e-05,0.0017398028223468006,0.010135135135135136
5.90765E+12,6.26115E+12,18,2.3631754250761797e-05,0.005104934770277935,0.002346805736636245
1073,6.09789E+11,18,2.3631754250761797e-05,0.006338028169014085,0.005708848715509039
2707,4.26012E+12,18,2.3631754250761797e-05,0.013167520117044623,0.0013256738842244808
5.31009E+12,8.69962E+12,18,2.3631754250761797e-05,0.001941747572815534,0.008624820316243412
5.90017E+12,8.43604E+12,18,2.3631754250761797e-05,0.00787746170678337,0.004578987534978377
3.58291E+12,A000266,18,2.3631754250761797e-05,0.0008244400677872945,0.011757021554539516
3.76025E+12,8.71853E+12,18,2.3631754250761797e-05,0.0016589861751152074,0.009
5.01006E+12,7.32184E+12,18,2.3631754250761797e-05,0.01461038961038961,0.0016606698034874066
5.90765E+12,7.79629E+12,18,2.3631754250761797e-05,0.005104934770277935,0.005327019828351583
1065,5.06029E+12,18,2.3631754250761797e-05,0.0025962786672436176,0.0027637033625057578
4.823E+12,6.08786E+11,18,2.3631754250761797e-05,0.0020727775218793184,0.006998444790046656
2759,6.28515E+12,18,2.3631754250761797e-05,0.006524102935846321,0.008595988538681949
4.10448E+12,5.06015E+12,18,2.3631754250761797e-05,0.003237410071942446,0.0037854889589905363
5.00016E+12,5.06021E+12,18,2.3631754250761797e-05,0.007725321888412017,0.002174438270113554
6.25106E+12,6.25115E+12,18,2.3631754250761797e-05,0.0037672666387609877,0.0029320736276266493
3.59446E+12,4.04885E+12,18,2.3631754250761797e-05,0.009216589861751152,0.008645533141210375
5.94473E+12,9.40309E+12,18,2.3631754250761797e-05,0.004310344827586207,0.006064690026954178
6.2811E+12,8.43604E+12,18,2.3631754250761797e-05,0.0026400704018773834,0.004578987534978377
6.25187E+12,8.43304E+12,18,2.3631754250761797e-05,0.0029431000654022237,0.015957446808510637
5.00046E+12,6.28127E+12,18,2.3631754250761797e-05,0.0028222013170272815,0.004374240583232078
3.80009E+12,8.6001E+12,18,2.3631754250761797e-05,0.004553503668100177,0.010135135135135136
5.06001E+12,6.25159E+12,18,2.3631754250761797e-05,0.0015001250104175348,0.0050704225352112674
8.6802E+12,8.68088E+12,18,2.3631754250761797e-05,0.002501737317581654,0.006430868167202572
5.00016E+12,5.06054E+12,18,2.3631754250761797e-05,0.007725321888412017,0.006583760058522311
4.02268E+12,8.43523E+12,18,2.3631754250761797e-05,0.002050113895216401,0.008595988538681949
3.80009E+12,8.00266E+12,18,2.3631754250761797e-05,0.004553503668100177,0.009750812567713976
6.19202E+12,8.964E+12,18,2.3631754250761797e-05,0.004484304932735426,0.013657056145675266
1.99001E+11,6.28128E+12,18,2.3631754250761797e-05,0.0028213166144200625,0.00406871609403255
5.02614E+12,Auto-26,18,2.3631754250761797e-05,0.004152249134948097,0.0026015320132967193
3.70542E+12,5.02305E+12,18,2.3631754250761797e-05,0.006355932203389831,0.0035287198588512055
9.34263E+12,Auto-26,18,2.3631754250761797e-05,0.014150943396226415,0.0026015320132967193
8.43604E+12,8.90605E+12,18,2.3631754250761797e-05,0.004578987534978377,0.005506271030896299
5.90017E+12,6.25187E+12,18,2.3631754250761797e-05,0.00787746170678337,0.0029431000654022237
4.03157E+12,6.21514E+12,18,2.3631754250761797e-05,0.0017398028223468006,0.00975609756097561
4.823E+12,6.25159E+12,18,2.3631754250761797e-05,0.0020727775218793184,0.0050704225352112674
6.21517E+12,6.2811E+12,18,2.3631754250761797e-05,0.004203643157403083,0.0026400704018773834
1063,7.64015E+12,18,2.3631754250761797e-05,0.0010014465338822743,0.0012240734444066645
1065,8.69958E+12,18,2.3631754250761797e-05,0.0025962786672436176,0.00261286108288576
9.40309E+12,9.5011E+12,18,2.3631754250761797e-05,0.006064690026954178,0.0032137118371719335
3.80023E+12,6.25111E+12,18,2.3631754250761797e-05,0.012228260869565218,0.0012023244940217754
Auto-129,Auto-26,18,2.3631754250761797e-05,0.00641025641025641,0.0026015320132967193
2759,5.70219E+12,18,2.3631754250761797e-05,0.006524102935846321,0.0038095238095238095
5.90672E+12,6.02402E+12,18,2.3631754250761797e-05,0.012145748987854251,0.003108271455707132
6.02402E+12,9.35065E+12,18,2.3631754250761797e-05,0.003108271455707132,0.014354066985645933
4.02268E+12,6.25301E+12,18,2.3631754250761797e-05,0.002050113895216401,0.007662835249042145
8.69953E+12,8.90605E+12,18,2.3631754250761797e-05,0.005141388174807198,0.005506271030896299
7.40985E+11,8.90112E+12,18,2.3631754250761797e-05,0.0052662375658279695,0.002518186905428092
6.2516E+12,8.68208E+12,18,2.3631754250761797e-05,0.0016762898118830322,0.006998444790046656
3.76025E+12,9.34263E+12,18,2.3631754250761797e-05,0.0016589861751152074,0.014150943396226415
5.01262E+12,8.69972E+12,18,2.3631754250761797e-05,0.0016877637130801688,0.0048205677557579
5.06012E+12,8.9013E+12,18,2.3631754250761797e-05,0.008226691042047532,0.0023133273358180184
5458,7.40985E+11,18,2.3631754250761797e-05,0.012286689419795221,0.0052662375658279695
5.06021E+12,6.21517E+12,18,2.3631754250761797e-05,0.002174438270113554,0.004203643157403083
6.25334E+12,6.2851E+12,18,2.3631754250761797e-05,0.005870841487279843,0.015665796344647518
6.25301E+12,8.69958E+12,18,2.3631754250761797e-05,0.007662835249042145,0.00261286108288576
3.59654E+12,8.90146E+12,18,2.3631754250761797e-05,0.003807911994922784,0.00482573726541555
8.6802E+12,8.90604E+12,18,2.3631754250761797e-05,0.002501737317581654,0.005978080371969445
8.43523E+12,8.6802E+12,18,2.3631754250761797e-05,0.008595988538681949,0.002501737317581654
9.504E+12,A000642,18,2.3631754250761797e-05,0.0008796364169476617,0.016289592760180997
5.06015E+12,8.69968E+12,18,2.3631754250761797e-05,0.0037854889589905363,0.0037609694943585457
5.06029E+12,6.223E+12,18,2.3631754250761797e-05,0.0027637033625057578,0.005178365937859608
6.08786E+11,8.69957E+12,18,2.3631754250761797e-05,0.006998444790046656,0.00110483672968328
5.02127E+12,6.25106E+12,18,2.3631754250761797e-05,0.004437869822485207,0.0037672666387609877
3.80009E+12,8.01371E+12,18,2.3631754250761797e-05,0.004553503668100177,0.008294930875576038
6.25115E+12,8.71853E+12,18,2.3631754250761797e-05,0.0029320736276266493,0.009
6.25111E+12,8.43304E+12,18,2.3631754250761797e-05,0.0012023244940217754,0.015957446808510637
6.25116E+12,8.43304E+12,18,2.3631754250761797e-05,0.000987708516242318,0.015957446808510637
4.00173E+12,5.90221E+12,18,2.3631754250761797e-05,0.006802721088435374,0.005051922537187763
3.76032E+12,9.5011E+12,18,2.3631754250761797e-05,0.010830324909747292,0.0032137118371719335
6.25187E+12,6.25301E+12,18,2.3631754250761797e-05,0.0029431000654022237,0.007662835249042145
4.26012E+12,8.69909E+12,18,2.3631754250761797e-05,0.0013256738842244808,0.009703504043126684
4.823E+12,5385,18,2.3631754250761797e-05,0.0020727775218793184,0.006671608598962194
7.40985E+11,9.00873E+12,18,2.3631754250761797e-05,0.0052662375658279695,0.004785961180537091
6.08786E+11,8.68208E+12,18,2.3631754250761797e-05,0.006998444790046656,0.006998444790046656
4.204E+12,6.25111E+12,18,2.3631754250761797e-05,0.00861244019138756,0.0012023244940217754
6.21514E+12,8.9013E+12,18,2.3631754250761797e-05,0.00975609756097561,0.0023133273358180184
1066,1067,18,2.3631754250761797e-05,0.01768172888015717,0.0034648700673724736
5.00035E+12,Auto-26,18,2.3631754250761797e-05,0.006642066420664207,0.0026015320132967193
3.6648E+12,4.00993E+12,18,2.3631754250761797e-05,0.017424975798644726,0.0014990006662225182
5.70219E+12,5.94474E+12,18,2.3631754250761797e-05,0.0038095238095238095,0.0052863436123348016
3.83899E+12,6.2811E+12,18,2.3631754250761797e-05,0.011104256631708822,0.0026400704018773834
5.00035E+12,8.69972E+12,18,2.3631754250761797e-05,0.006642066420664207,0.0048205677557579
4.04885E+12,6.2811E+12,18,2.3631754250761797e-05,0.008645533141210375,0.0026400704018773834
4.26039E+12,7.32184E+12,18,2.3631754250761797e-05,0.012311901504787962,0.0016606698034874066
3.59446E+12,8.69968E+12,18,2.3631754250761797e-05,0.009216589861751152,0.0037609694943585457
